VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariation,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,FuelConsumptionAverage,RoadSurface,Traffic,DrivingStyle
0,17.21,0,27,98,100,796,4.85,34,16.47,1,1,2
5,17.21,0,44,46,102,800,6.52,30,21.73,3,2,1
8,17.22,-1,17,100,100,1113,7.79,37,19.14,1,1,2
0,17.22,0,31,97,103,751,4.30,51,12.69,2,1,1
6,17.22,6,33,99,104,1143,8.79,31,25.29,1,1,1
3,17.23,-3,29,67,99,853,5.62,35,22.23,1,1,2
0,17.23,0,59,91,100,1313,10.99,46,21.96,1,1,1
0,17.23,0,28,97,100,803,4.53,42,21.71,1,1,1
10,17.23,1,0,97,104,1649,15.63,51,16.34,2,1,1
35,17.23,5,77,50,114,1515,22.22,34,17.21,3,1,1
54,17.23,-1,0,53,104,1583,19.99,36,16.62,3,1,1
19,17.23,3,72,89,104,1339,15.44,37,13.55,2,2,1
18,17.23,-1,5,97,105,962,6.69,49,14.30,2,1,1
6,17.23,0,62,97,102,900,7.47,55,16.19,2,1,1
0,17.23,0,31,103,103,753,4.36,45,16.00,2,3,1
0,17.24,0,32,67,99,807,5.17,35,22.23,1,1,2
0,17.24,-1,31,67,99,803,5.19,35,22.23,1,1,2
1,17.24,-3,30,67,99,813,5.28,35,22.23,1,1,2
0,17.24,0,78,67,99,1102,11.49,36,22.37,1,1,1
0,17.24,0,70,67,99,792,5.40,36,22.37,1,1,1
0,17.24,0,55,67,99,1004,6.83,36,22.23,1,1,1
0,17.24,0,47,67,102,1263,14.71,39,22.50,1,1,1
0,17.24,0,36,67,99,783,5.16,35,22.23,1,1,1
0,17.24,0,35,67,99,815,5.21,35,22.23,1,1,1
0,17.24,0,29,67,99,880,5.02,36,22.37,1,1,1
0,17.24,0,24,67,99,967,7.32,36,22.37,1,1,1
0,17.24,0,27,89,100,800,8.02,28,17.90,1,1,1
60,17.24,-2,39,96,149,2550,34.01,30,24.36,1,1,1
11,17.25,-1,24,97,100,895,5.38,36,19.90,1,1,1
30,17.25,0,24,99,120,2348,17.90,38,14.60,1,1,2
21,17.25,0,45,64,104,1545,11.57,37,27.92,1,1,1
14,17.25,2,4,99,110,2037,15.38,40,14.08,1,1,1
9,17.25,-1,33,97,103,749,4.44,52,17.38,2,1,1
13,17.25,1,54,97,107,1098,13.33,53,14.60,2,1,1
52,17.25,-1,0,99,110,1849,23.50,29,17.29,1,1,2
7,17.26,-1,27,100,101,1269,8.54,39,19.12,1,1,2
41,17.26,-1,47,97,110,1669,20.61,50,12.18,2,1,1
5,17.26,1,26,98,103,747,6.49,50,14.73,2,1,1
41,17.27,1,43,62,112,1825,15.86,38,21.86,1,1,1
5,17.27,0,44,39,102,814,6.52,29,22.93,2,2,1
26,17.28,-1,0,75,100,1001,6.59,34,22.34,1,1,1
47,17.28,-5,0,99,107,1572,19.92,29,17.29,1,1,2
11,17.28,-5,39,50,102,799,6.19,30,20.67,3,2,1
11,17.28,1,0,97,105,1113,9.36,50,13.55,2,1,1
6,17.28,6,78,49,105,793,11.49,31,16.95,3,1,1
7,17.29,0,3,100,101,1023,8.91,40,19.12,1,1,1
0,17.29,0,26,101,100,805,4.78,35,16.44,1,1,1
12,17.29,0,31,99,100,885,5.41,32,23.85,1,1,2
19,17.29,-2,38,46,102,804,6.44,32,21.14,2,2,1
17,17.29,0,62,53,102,1288,14.16,32,20.40,2,3,1
50,17.30,0,2,100,111,2145,15.48,34,10.70,1,1,2
18,17.30,5,41,98,107,1397,11.33,41,20.05,1,1,1
14,17.30,1,15,96,105,1779,11.56,35,14.71,1,2,2
1,17.30,-3,25,97,101,805,4.82,36,21.12,1,1,1
13,17.30,2,6,97,106,1681,12.68,41,20.37,1,1,1
0,17.31,0,24,98,100,806,4.66,34,24.03,1,1,1
0,17.31,0,29,97,103,751,4.24,50,15.05,2,1,1
0,17.31,0,29,97,103,750,4.27,53,15.05,2,1,1
0,17.31,0,32,97,103,753,4.36,52,14.93,2,1,1
3,17.31,-1,44,98,101,751,4.55,58,21.17,2,1,1
6,17.31,2,31,98,102,779,5.86,55,15.99,2,1,1
11,17.31,-1,31,103,103,750,4.22,44,15.82,2,3,1
6,17.32,-4,20,99,101,1014,6.44,35,18.67,1,1,1
22,17.32,-1,31,64,102,792,5.11,33,17.23,2,3,1
22,17.32,1,21,99,105,1625,10.31,35,15.46,1,1,2
16,17.32,0,75,40,116,1721,25.49,33,19.17,1,1,2
0,17.32,0,42,47,102,797,6.38,32,21.39,2,2,1
41,17.32,0,66,98,110,1674,16.27,54,11.14,2,1,1
6,17.32,0,51,97,102,1273,10.38,54,16.18,2,1,1
0,17.33,0,25,96,100,801,6.44,30,22.77,1,1,1
37,17.33,3,59,92,137,1770,22.27,47,22.48,1,1,2
0,17.33,0,31,81,99,799,4.42,34,19.75,1,2,1
22,17.34,2,40,64,107,1675,13.67,38,27.82,1,1,1
5,17.34,0,26,98,103,782,4.63,49,14.75,2,1,1
11,17.34,-6,30,97,103,754,4.24,53,14.99,2,1,1
0,17.34,0,32,76,102,772,5.19,38,23.29,2,3,1
19,17.34,-3,2,97,106,1174,14.05,49,14.32,2,1,1
26,17.34,2,62,73,105,1727,18.05,38,23.70,2,3,1
0,17.34,0,29,98,102,753,4.22,55,14.14,2,1,1
27,17.34,0,2,90,110,1854,17.73,30,18.92,1,1,2
16,17.34,2,90,40,107,1441,19.99,30,19.00,1,1,2
31,17.35,-1,40,96,106,1222,14.77,53,10.60,2,2,1
0,17.35,0,28,97,103,752,4.27,49,14.63,2,1,1
23,17.35,0,53,97,105,1692,14.41,54,14.52,2,1,1
0,17.36,0,28,80,100,807,4.53,36,20.17,1,1,1
0,17.37,0,29,70,100,803,5.07,36,23.26,1,1,1
21,17.37,-2,18,99,106,1537,10.04,35,15.41,1,1,2
0,17.37,0,36,99,103,884,9.61,31,25.33,1,1,1
0,17.37,0,27,97,100,798,4.78,33,9.86,1,1,1
24,17.38,2,21,99,105,1704,10.84,35,15.52,1,1,2
25,17.38,0,5,99,108,1732,13.47,32,24.15,1,1,1
12,17.38,-2,23,97,100,951,4.97,36,19.90,1,1,1
17,17.38,2,29,98,105,1252,11.40,32,10.18,1,1,2
26,17.38,-2,42,39,102,1065,10.94,31,21.33,2,2,1
14,17.38,-1,30,97,101,748,4.22,59,10.18,2,2,1
45,17.39,2,68,99,187,2156,42.97,35,16.81,1,1,1
13,17.39,0,37,52,102,772,6.22,30,21.01,3,2,1
13,17.39,0,2,97,107,1207,15.12,41,20.51,1,1,1
38,17.39,3,11,100,117,1659,16.97,44,17.52,1,1,1
30,17.40,0,19,60,107,2108,17.48,38,26.41,1,1,1
5,17.40,0,30,100,100,885,4.66,39,19.96,1,1,2
0,17.40,0,42,59,102,793,6.05,33,19.77,3,3,1
0,17.40,0,44,41,102,810,6.66,31,21.08,2,2,1
20,17.40,5,84,32,103,1191,16.08,26,20.49,1,1,1
0,17.40,0,31,103,103,750,4.36,45,16.00,2,3,1
5,17.40,-5,31,103,103,751,4.19,44,15.91,2,3,1
26,17.40,3,64,98,112,1832,17.74,45,12.33,1,1,1
23,17.41,-4,0,88,106,1521,17.61,50,21.86,1,1,1
0,17.41,0,27,98,99,780,4.88,35,10.51,1,1,1
11,17.41,1,8,97,106,1199,10.80,51,16.40,2,1,1
0,17.41,0,39,50,102,800,6.41,32,16.29,3,1,1
0,17.41,0,58,98,103,717,5.16,50,14.96,2,1,1
0,17.41,0,51,98,103,743,5.55,50,14.87,2,1,1
0,17.41,0,45,98,103,738,4.55,50,14.85,2,1,1
0,17.41,0,30,97,103,755,4.30,50,15.05,2,1,1
0,17.41,0,29,97,103,752,4.30,50,15.05,2,1,1
0,17.41,0,29,98,103,729,3.69,50,14.84,2,1,1
0,17.41,0,29,98,103,671,4.33,50,14.91,2,1,1
0,17.41,0,28,98,103,764,4.52,50,14.91,2,1,1
0,17.41,0,27,97,103,787,4.61,50,15.00,2,1,1
0,17.41,-5,28,98,103,750,4.30,49,14.82,2,1,1
5,17.41,0,28,98,103,757,4.41,49,14.79,2,1,1
35,17.41,0,76,50,121,1622,24.69,37,17.23,3,1,1
22,17.41,0,5,97,105,1333,12.41,53,17.39,2,1,1
0,17.41,0,35,88,103,764,5.16,38,15.42,2,2,1
12,17.41,1,53,97,111,1789,16.97,53,14.55,2,1,1
44,17.42,0,39,85,105,1874,12.68,46,18.59,1,1,1
10,17.43,-3,30,97,102,1218,6.91,42,20.67,1,1,1
0,17.43,0,42,79,99,978,7.07,37,18.32,1,1,1
10,17.43,-5,32,97,103,755,4.52,52,17.38,2,1,1
14,17.43,-1,26,98,102,754,4.55,54,18.50,2,1,1
7,17.43,1,24,97,103,1627,15.94,54,16.22,2,1,1
0,17.43,0,33,69,103,781,5.24,33,14.81,3,1,1
64,17.43,1,0,63,113,1902,25.41,41,13.91,3,1,1
15,17.43,3,39,50,102,795,6.33,30,20.78,3,2,1
32,17.44,0,91,41,105,1297,11.63,32,23.22,2,2,1
0,17.44,0,31,70,99,793,4.95,36,21.76,1,1,1
0,17.44,0,30,97,103,754,4.30,53,15.05,2,1,1
6,17.44,-4,29,97,103,748,4.11,53,15.01,2,1,1
22,17.44,-1,2,97,105,1295,15.41,49,14.30,2,1,1
0,17.44,0,29,103,103,747,4.36,45,16.00,2,3,1
23,17.44,0,6,98,104,1471,16.99,57,21.07,2,1,1
50,17.45,-2,13,75,106,2097,15.69,36,23.30,1,1,1
29,17.45,-2,14,36,102,1053,8.44,29,24.06,2,2,1
4,17.46,-4,24,97,101,840,5.69,40,21.12,1,1,1
33,17.46,3,71,98,147,1948,19.54,30,22.37,1,1,2
42,17.46,2,76,97,122,1669,19.47,51,12.29,2,1,1
4,17.46,3,24,76,102,864,6.86,38,23.19,2,3,1
4,17.46,-2,30,103,103,756,4.38,44,16.00,2,3,1
0,17.46,0,34,61,102,783,5.41,31,13.78,3,1,1
38,17.46,-6,0,101,105,1395,14.25,41,21.27,1,1,2
29,17.47,1,21,77,107,2071,15.24,37,21.81,1,1,2
13,17.47,4,33,52,103,1390,12.38,31,21.07,3,2,1
30,17.47,0,20,98,111,2105,15.23,45,25.51,1,1,1
16,17.47,2,76,97,119,1515,20.65,31,17.37,1,1,1
30,17.47,5,21,98,156,2275,36.68,31,22.40,1,1,1
16,17.47,-3,39,46,102,799,6.36,32,21.01,2,2,1
14,17.47,7,0,97,106,1362,16.05,51,11.08,2,1,1
1,17.47,1,57,76,102,743,6.13,38,23.24,2,3,1
20,17.47,5,75,98,113,1571,17.19,54,15.17,2,1,1
0,17.47,0,29,103,103,754,4.27,45,16.00,2,3,1
0,17.47,0,31,97,103,750,4.36,45,13.61,1,1,1
10,17.48,0,27,97,101,1397,7.75,38,20.77,1,1,1
5,17.48,0,44,46,102,801,6.66,30,21.73,3,2,1
34,17.48,2,69,99,129,1522,20.98,29,22.34,1,1,2
5,17.48,0,44,39,102,807,6.66,29,22.93,2,2,1
5,17.48,0,84,52,102,672,6.38,31,20.78,3,2,1
5,17.48,0,63,52,101,742,8.55,30,20.87,3,2,1
5,17.48,0,52,52,101,1127,15.44,30,20.96,3,2,1
5,17.48,0,47,52,102,672,6.24,30,20.78,3,2,1
5,17.48,0,43,51,102,795,6.52,31,20.78,3,2,1
5,17.48,0,43,51,102,805,6.19,30,20.78,3,2,1
5,17.48,0,43,51,102,796,6.52,30,20.78,3,2,1
5,17.48,0,42,51,102,796,6.33,30,20.78,3,2,1
5,17.48,0,42,51,102,792,6.41,30,20.78,3,2,1
5,17.48,0,42,51,102,799,6.24,30,20.78,3,2,1
5,17.48,0,41,51,102,795,6.36,30,20.78,3,2,1
5,17.48,0,41,52,102,800,6.66,30,20.78,3,2,1
5,17.48,0,40,51,102,797,6.16,30,20.78,3,2,1
5,17.48,0,40,51,102,794,6.33,30,20.78,3,2,1
5,17.48,-3,40,51,102,800,6.16,30,20.78,3,2,1
8,17.48,-6,39,51,102,802,6.27,30,20.78,3,2,1
0,17.49,0,23,98,100,770,5.33,34,24.03,1,1,1
26,17.49,1,0,66,102,1182,11.66,34,17.35,2,3,1
0,17.49,0,29,97,102,755,3.94,56,9.29,1,3,1
0,17.49,0,30,103,103,753,4.24,45,16.00,2,3,1
2,17.49,-2,31,103,103,751,4.24,44,16.00,2,3,1
26,17.49,-1,22,97,105,728,5.44,54,14.35,2,1,1
40,17.50,3,52,92,142,1850,24.85,47,22.44,1,1,2
24,17.50,1,28,64,106,1647,14.24,39,27.71,1,1,1
12,17.50,0,22,99,100,982,6.47,34,23.84,1,1,2
23,17.50,-1,0,98,109,1509,10.79,37,15.37,1,1,2
36,17.50,1,73,64,123,1607,17.24,37,26.82,1,1,2
32,17.50,-1,0,97,105,1258,15.33,55,15.43,2,3,1
0,17.50,0,29,97,103,757,4.30,53,15.05,2,1,1
0,17.50,0,29,97,103,751,4.24,53,15.05,2,1,1
0,17.50,0,29,97,103,750,4.13,53,15.05,2,1,1
0,17.50,0,29,97,103,752,4.30,53,15.05,2,1,1
0,17.50,0,29,97,103,751,4.16,53,15.05,2,1,1
0,17.50,0,28,97,103,752,4.30,53,15.05,2,1,1
0,17.50,-4,30,97,103,751,4.27,53,15.05,2,1,1
4,17.50,-3,30,97,103,756,4.08,53,15.05,2,1,1
14,17.50,3,13,97,103,985,8.74,50,13.72,2,1,1
4,17.50,4,29,98,101,751,4.97,58,21.07,2,1,1
0,17.50,0,30,103,103,751,4.22,45,16.00,2,3,1
0,17.50,0,30,103,103,748,4.19,45,16.00,2,3,1
0,17.50,-1,30,103,103,752,4.33,44,16.00,2,3,1
1,17.50,-1,29,103,103,751,4.24,44,16.00,2,3,1
38,17.50,2,64,97,110,1615,15.58,53,14.48,2,1,1
10,17.52,-3,24,99,101,886,5.38,34,18.63,1,1,1
26,17.52,2,21,99,106,1730,16.37,35,15.60,1,1,2
32,17.52,0,0,59,101,1463,15.00,34,23.55,1,1,1
0,17.52,0,42,47,102,800,6.44,32,21.39,2,2,1
23,17.52,0,4,97,105,1361,11.11,49,14.28,2,1,1
10,17.53,-1,18,97,102,1393,9.30,38,20.92,1,1,1
0,17.53,0,27,98,101,796,7.85,29,18.50,1,1,1
0,17.53,0,32,76,102,772,5.16,38,23.29,2,3,1
5,17.53,2,33,76,103,770,5.16,38,23.16,2,3,1
7,17.53,3,45,99,102,1175,7.72,42,12.88,2,3,1
14,17.54,-2,22,97,101,936,5.67,38,19.91,1,1,1
15,17.54,2,87,52,102,780,6.55,31,20.96,3,3,1
0,17.55,-2,34,61,99,832,5.62,34,25.75,1,1,2
0,17.55,0,27,89,100,797,7.90,28,17.90,1,1,1
9,17.55,4,14,52,102,1624,17.72,30,21.04,3,2,1
8,17.55,-2,4,97,103,814,12.46,39,21.03,1,1,1
35,17.55,0,73,50,127,1780,26.83,40,17.26,3,1,1
14,17.55,-4,29,97,103,748,4.08,53,14.59,2,1,1
34,17.56,3,25,87,130,2169,26.23,41,19.17,1,1,1
8,17.56,1,82,97,104,825,6.83,54,16.19,2,1,1
41,17.56,-2,0,43,103,1648,22.22,30,20.74,1,1,1
25,17.57,1,34,98,141,2071,32.07,30,22.35,1,1,1
24,17.57,-1,8,99,107,1625,13.47,32,24.15,1,1,1
37,17.57,3,0,99,140,1650,20.04,29,22.30,1,1,2
12,17.58,4,17,99,105,1733,13.91,38,13.97,1,1,1
0,17.58,0,33,69,103,751,5.24,36,13.29,3,1,1
18,17.58,1,69,53,103,1448,16.86,32,20.42,2,3,1
66,17.58,4,56,100,120,1981,19.38,54,17.68,2,2,1
30,17.59,5,25,99,117,2242,16.03,38,14.53,1,1,2
27,17.59,1,13,86,110,1924,13.31,38,18.86,1,1,2
0,17.59,0,44,40,102,807,6.72,31,21.08,2,2,1
22,17.59,3,51,89,105,1464,13.63,37,13.56,2,2,1
27,17.59,1,55,73,107,1835,18.63,38,23.73,2,3,1
22,17.60,0,40,64,102,1000,6.74,33,17.23,2,3,1
36,17.60,-1,41,100,114,1603,14.36,40,19.42,1,1,2
28,17.61,1,0,90,109,1708,19.01,30,19.02,1,1,2
42,17.61,4,4,100,121,1878,23.40,39,15.18,1,1,2
0,17.61,0,28,92,101,806,7.65,29,22.07,1,1,1
12,17.61,1,89,97,104,1018,8.55,51,16.42,2,1,1
23,17.61,-1,43,97,105,1413,16.55,49,14.28,2,1,1
5,17.61,0,33,76,102,769,5.36,38,23.15,2,3,1
0,17.61,0,30,97,101,753,4.22,57,13.66,2,3,1
50,17.62,0,2,100,109,2119,21.61,34,10.72,1,1,2
0,17.62,0,24,99,100,804,4.68,34,24.03,1,1,1
0,17.62,-4,34,99,102,830,7.41,30,25.35,1,1,1
15,17.62,-1,32,97,103,762,4.69,51,17.35,2,1,1
0,17.62,0,68,76,103,701,5.27,38,23.26,2,3,1
29,17.62,5,0,97,111,1617,15.44,56,14.68,2,1,1
62,17.63,1,38,100,149,1989,29.63,30,22.22,1,3,1
0,17.63,0,25,99,103,805,7.53,29,21.94,1,1,1
20,17.64,2,34,98,107,1548,12.84,40,20.08,1,1,1
14,17.64,-3,47,97,103,781,5.30,54,9.76,2,2,1
15,17.64,-1,39,46,102,803,6.38,32,20.95,2,2,1
0,17.64,0,33,88,102,763,5.08,38,13.35,2,2,2
0,17.64,0,33,76,102,776,5.13,38,23.29,2,3,1
0,17.64,0,34,69,102,775,5.30,33,14.81,3,1,1
5,17.64,0,40,66,102,782,5.63,34,17.31,2,3,1
13,17.65,2,78,67,106,1029,10.94,38,22.62,1,1,1
14,17.65,-1,29,98,102,740,4.33,54,18.42,2,1,1
22,17.65,-1,56,97,105,1389,12.61,53,17.35,2,1,1
5,17.65,3,60,98,102,817,5.19,55,15.91,2,1,1
16,17.66,-3,3,100,103,987,11.06,40,17.45,1,1,1
29,17.67,0,16,61,105,2075,17.79,38,26.29,1,1,1
40,17.67,0,0,100,111,1619,17.65,37,16.90,1,1,1
24,17.67,-3,28,75,100,938,5.33,31,22.14,1,1,1
0,17.67,0,30,100,100,799,4.90,37,15.21,1,1,1
57,17.67,0,0,72,107,1647,21.11,39,13.45,3,1,1
0,17.67,0,25,98,101,824,5.11,59,21.00,2,1,1
19,17.67,-6,27,97,103,755,6.05,52,14.23,2,1,1
73,17.67,4,45,100,169,2266,34.37,31,13.97,1,1,2
48,17.68,0,37,73,116,2033,14.71,37,21.93,1,1,2
3,17.68,0,24,96,101,836,7.96,29,20.19,1,3,1
14,17.68,-1,87,52,101,981,13.08,30,21.00,3,3,1
11,17.68,-1,20,99,100,891,5.17,33,23.82,1,1,2
0,17.68,0,32,76,102,773,5.13,38,23.29,2,3,1
0,17.68,0,32,76,102,771,5.22,38,23.29,2,3,1
0,17.68,0,32,76,102,770,5.22,38,23.29,2,3,1
0,17.68,-5,33,76,102,777,5.22,38,23.29,2,3,1
5,17.68,-1,33,76,102,771,5.36,38,23.29,2,3,1
23,17.68,-1,0,97,105,1360,16.99,56,21.07,2,1,1
5,17.69,0,43,46,102,798,6.36,30,21.73,3,2,1
16,17.69,-2,9,97,103,936,9.32,39,19.92,1,1,1
23,17.69,0,0,98,107,1622,16.03,37,15.35,1,1,1
0,17.69,0,25,97,101,803,7.87,29,16.18,1,1,1
5,17.69,0,41,57,102,793,5.88,31,19.73,3,3,1
0,17.70,0,42,91,98,798,4.65,45,21.96,1,1,1
25,17.70,-1,5,99,110,1688,11.93,37,15.67,1,1,2
0,17.70,0,41,47,102,803,6.41,32,21.39,2,2,1
11,17.70,-1,61,97,104,1228,16.97,52,14.51,2,1,1
5,17.71,0,43,39,102,815,6.72,29,22.93,2,2,1
13,17.71,0,25,99,101,880,4.76,34,18.61,1,1,1
0,17.71,0,24,99,100,795,4.71,34,24.03,1,1,1
0,17.71,0,29,81,99,787,4.75,34,19.75,1,2,1
37,17.71,0,0,99,120,1612,18.13,29,22.24,1,1,2
23,17.71,-4,44,39,102,797,6.61,31,20.92,2,2,1
45,17.71,3,62,97,122,1803,20.63,53,12.29,2,1,1
55,17.71,-1,0,54,105,1585,20.52,32,18.44,3,1,1
23,17.71,-2,4,97,104,1444,11.63,49,14.25,2,1,1
0,17.71,0,34,88,103,762,5.19,38,15.42,2,2,1
39,17.71,3,75,97,115,1639,17.61,59,11.22,2,2,1
0,17.72,0,27,101,100,791,4.58,35,16.44,1,1,1
64,17.73,2,80,99,201,2171,42.80,30,20.29,1,1,1
30,17.73,-1,18,96,106,1196,10.63,53,10.62,2,2,1
23,17.74,0,10,88,104,890,15.57,49,21.89,1,1,1
23,17.74,0,23,64,103,1652,12.65,38,27.54,1,1,1
32,17.74,0,78,41,109,1297,17.27,31,23.14,2,2,1
25,17.74,9,69,40,124,1929,20.94,33,19.23,1,1,2
37,17.74,1,42,53,101,1541,14.72,34,20.81,1,1,1
37,17.74,1,14,98,105,1480,17.58,54,14.27,2,1,1
43,17.75,3,31,92,139,1912,26.49,47,22.41,1,1,2
30,17.76,0,0,98,109,1937,19.95,45,25.45,1,1,1
0,17.76,0,29,98,102,751,4.22,55,14.14,2,1,1
0,17.76,0,30,97,103,762,4.41,45,13.61,1,1,1
24,17.77,2,35,98,129,1839,26.08,31,22.34,1,1,1
14,17.77,-2,39,47,102,793,6.38,32,20.95,2,2,1
0,17.77,0,45,40,102,809,6.61,31,21.08,2,2,1
13,17.77,5,87,97,103,938,12.11,54,16.19,2,1,1
23,17.78,-2,6,99,105,1504,12.10,31,24.16,1,1,1
0,17.79,0,37,99,106,1323,9.75,45,20.73,1,1,1
16,17.79,1,23,97,103,971,6.16,51,17.32,2,1,1
0,17.79,0,40,47,102,805,6.41,32,21.39,2,2,1
17,17.79,4,87,97,107,1176,12.63,50,13.86,2,1,1
12,17.79,-1,32,68,99,890,5.29,32,24.70,1,1,1
26,17.79,-4,42,37,102,831,6.27,29,23.40,2,2,1
27,17.80,-1,0,90,107,1708,17.10,30,19.11,1,1,2
0,17.80,0,40,99,101,1054,7.92,32,12.27,1,1,1
0,17.80,-1,24,99,100,799,4.59,33,24.03,1,1,1
43,17.80,8,74,50,132,1903,28.22,40,17.28,3,1,2
8,17.82,8,2,99,106,1782,17.44,46,20.75,1,1,1
50,17.82,0,0,75,106,2027,21.78,36,23.22,1,1,1
42,17.82,-2,0,100,110,1605,18.95,35,13.20,1,1,1
8,17.82,-3,26,99,100,1161,6.76,33,23.85,1,1,2
0,17.82,0,32,97,103,747,4.41,52,14.93,2,1,1
25,17.82,5,50,97,104,1363,11.49,49,14.23,2,1,1
25,17.82,5,75,32,106,1493,21.33,27,20.63,1,1,1
0,17.82,0,89,49,102,793,6.99,31,16.83,3,1,1
23,17.82,-1,59,97,105,1554,17.55,54,14.54,2,1,1
28,17.83,0,16,77,107,2032,15.05,37,21.88,1,1,2
0,17.83,0,25,98,101,801,7.55,29,18.50,1,1,1
0,17.83,0,29,80,100,825,4.59,35,20.17,1,1,1
0,17.83,-4,39,50,102,802,6.36,28,18.92,3,1,1
30,17.83,3,49,52,109,1855,18.86,37,17.31,3,1,1
18,17.84,0,0,97,102,1232,10.99,38,19.88,1,1,1
0,17.85,0,40,47,102,800,6.52,32,21.39,2,2,1
0,17.85,0,31,95,103,754,4.30,43,11.70,3,1,1
0,17.85,0,60,98,101,751,4.83,59,20.92,2,1,1
0,17.86,0,40,79,99,1012,6.91,36,18.31,1,1,1
4,17.86,0,24,98,103,898,7.85,30,25.26,1,1,1
21,17.86,-1,33,64,102,990,6.86,33,17.28,2,3,1
9,17.86,9,34,99,103,1304,10.11,38,13.86,1,1,1
11,17.86,-3,40,47,102,800,6.44,32,20.99,2,2,1
14,17.86,0,27,98,102,754,4.30,54,18.30,2,1,1
51,17.86,-2,30,90,107,1511,14.77,40,15.72,2,2,1
30,17.86,3,0,73,106,1101,9.19,38,23.62,2,3,1
0,17.86,0,32,97,103,754,4.30,51,12.69,2,1,1
12,17.88,1,18,99,101,939,5.16,35,18.63,1,1,1
36,17.88,-2,0,99,113,1510,16.85,29,22.19,1,1,2
17,17.88,3,93,52,105,1295,17.27,31,21.03,3,3,1
0,17.88,0,28,89,100,802,7.79,28,17.90,1,1,2
0,17.88,-3,40,47,102,799,6.41,32,21.39,2,2,1
3,17.88,-2,40,47,102,801,6.38,32,21.39,2,2,1
25,17.88,5,71,98,115,1799,19.27,54,15.22,2,1,1
29,17.88,3,26,98,108,1839,22.80,45,12.39,1,1,1
27,17.88,7,68,52,114,1751,21.36,37,17.29,3,1,1
18,17.88,-4,29,97,103,754,4.27,53,14.63,2,1,1
24,17.88,-1,9,99,107,1688,11.71,35,15.70,1,1,2
5,17.88,0,44,46,102,806,6.52,30,21.73,3,2,1
17,17.89,5,89,97,107,1183,13.66,51,16.44,2,1,1
0,17.89,0,54,75,102,701,5.13,38,23.23,2,3,1
22,17.89,4,67,53,105,1622,21.02,33,20.45,2,3,1
24,17.89,-2,15,97,103,733,4.30,54,14.24,2,1,1
14,17.91,4,78,97,113,1152,13.59,31,17.37,1,1,1
11,17.91,3,80,99,111,1060,11.42,46,20.74,1,1,1
0,17.91,0,28,70,100,820,4.95,36,23.26,1,1,1
49,17.91,4,60,99,196,2285,39.54,36,16.82,1,1,1
0,17.91,0,25,98,100,801,5.12,33,10.06,1,1,1
0,17.91,0,44,59,102,786,5.88,33,19.77,3,3,1
5,17.91,-4,40,47,102,801,6.55,32,21.39,2,2,1
8,17.91,-3,40,47,102,799,6.52,32,21.15,2,2,1
7,17.91,4,71,97,106,1565,9.22,52,11.02,2,1,1
23,17.91,-2,0,97,107,1376,16.58,53,17.31,2,1,1
20,17.91,2,53,97,104,1279,10.88,49,14.20,2,1,1
22,17.91,-1,16,98,104,1244,11.94,56,21.04,2,1,1
16,17.91,3,72,67,106,1332,15.40,39,22.66,1,1,1
1,17.91,-3,21,99,101,842,4.80,34,24.03,1,1,2
29,17.92,-1,0,61,105,1968,19.80,38,26.24,1,1,1
2,17.92,-2,33,61,99,841,5.40,34,25.75,1,1,2
49,17.92,-1,0,100,112,2018,21.27,36,10.74,1,1,1
20,17.92,5,73,44,107,1508,20.74,32,20.47,1,1,1
0,17.92,0,32,97,103,750,4.33,54,9.85,2,1,1
55,17.92,4,77,82,130,1702,24.13,50,22.29,2,3,1
11,17.92,0,100,98,103,899,10.88,57,21.04,2,1,1
0,17.92,0,34,69,102,777,5.27,33,14.81,3,1,1
31,17.92,2,28,97,106,782,15.44,56,14.68,2,1,1
52,17.93,2,5,80,145,2185,26.20,37,21.09,1,1,1
28,17.93,1,8,90,106,1508,15.74,30,19.22,1,1,2
24,17.94,3,24,98,109,1725,12.84,36,15.30,1,1,1
7,17.94,-1,26,99,100,1210,8.79,35,23.88,1,1,2
15,17.94,2,38,97,103,973,6.47,51,17.24,2,1,1
27,17.94,1,67,66,104,1145,12.08,34,17.34,2,3,1
14,17.94,4,89,98,108,1192,12.49,58,21.09,2,1,1
30,17.94,0,32,52,103,868,10.97,35,17.24,3,1,1
0,17.94,0,31,97,101,749,4.19,57,13.66,2,3,1
21,17.95,3,66,98,136,1915,19.90,45,25.20,1,1,1
5,17.95,-3,23,100,100,847,5.23,39,19.96,1,1,2
0,17.95,0,45,40,102,809,6.61,31,21.08,2,2,1
20,17.95,-3,44,39,102,804,6.66,31,20.71,2,2,1
0,17.95,0,30,98,103,752,4.36,49,14.63,2,1,1
25,17.96,1,22,99,112,2116,14.05,37,14.46,1,1,2
5,17.96,0,43,39,102,808,6.80,29,22.93,2,2,1
55,17.96,0,80,72,129,1657,24.19,47,18.71,2,2,1
40,17.96,-1,38,62,112,1859,17.44,38,21.57,1,1,1
21,17.97,-2,0,99,106,1338,12.61,31,24.31,1,1,1
0,17.97,0,39,99,104,1176,11.69,42,20.74,1,1,1
